"acres"|"acquisitioncost"|"areaname"|"agency"
126.678488646715|3825300|"Clallam"|"DFW"
570.129399422586|500000|"Clark"|"DFW"
2245.21609989975|1182000|"Columbia"|"DFW"
1513.02499347412|0|"Cowlitz"|"DFW"
3469.45657194174|1689600|"Douglas"|"DFW"
822.280010979533|0|"Ferry"|"DFW"
462.373086585253|1402000|"Franklin"|"DFW"
1383.16626599822|920000|"Garfield"|"DFW"
6936.93272054271|201160|"Grant"|"DFW"
927.832601436014|2729526|"Grays Harbor"|"DFW"
34.7369348065043|335000|"Island"|"DFW"
184.125916706438|2389500|"Jefferson"|"DFW"
83.0629884499453|0|"King"|"DFW"
217.694618070009|1292000|"Kitsap"|"DFW"
40431.5239220866|36406867|"Kittitas"|"DFW"
2660.97770600467|1076274|"Klickitat"|"DFW"
71.8480267218165|0|"Lewis"|"DFW"
3929.49556192931|350000|"Lincoln"|"DFW"
116.492125731646|2737600|"Mason"|"DFW"
16793.5525154581|51232757|"Okanogan"|"DFW"
1056.53467203247|4304610|"Pacific"|"DFW"
742.601201587107|9100000|"Pend Oreille"|"DFW"
629.452835845297|447600|"Pierce"|"DFW"
32.7983595625889|0|"San Juan"|"DFW"
2289.73027973532|2281700|"Skagit"|"DFW"
11.6295672885188|0|"Skamania"|"DFW"
466.970556182874|3250000|"Snohomish"|"DFW"
15.3246655768453|876000|"Spokane"|"DFW"
371.325126146857|2499000|"Thurston"|"DFW"
70.3922017357049|479000|"Wahkiakum"|"DFW"
41.2327163357388|0|"Walla Walla"|"DFW"
614.060030913497|1345122|"Whatcom"|"DFW"
456.380047459225|0|"Whitman"|"DFW"
16054.3579231076|18318639|"Yakima"|"DFW"
275.300552191513|0|"Adams"|"DNR AQUATIC"
539.582546591385|0|"Asotin"|"DNR AQUATIC"
5540.95344251184|0|"Benton"|"DNR AQUATIC"
8518.8222009528|0|"Chelan"|"DNR AQUATIC"
119848.478322953|192921|"Clallam"|"DNR AQUATIC"
2193.73767205338|0|"Clark"|"DNR AQUATIC"
260.49443318569|0|"Columbia"|"DNR AQUATIC"
2267.83903908333|0|"Cowlitz"|"DNR AQUATIC"
1008.37813228068|0|"Douglas"|"DNR AQUATIC"
201.827081479431|0|"Ferry"|"DNR AQUATIC"
2010.12090496108|0|"Franklin"|"DNR AQUATIC"
473.767854645149|0|"Garfield"|"DNR AQUATIC"
3451.34285230335|0|"Grant"|"DNR AQUATIC"
33421.541456453|509000|"Grays Harbor"|"DNR AQUATIC"
39566.5269507123|42075|"Island"|"DNR AQUATIC"
47906.7565055454|0|"Jefferson"|"DNR AQUATIC"
20996.0938085047|13000|"King"|"DNR AQUATIC"
20767.8441518274|20000|"Kitsap"|"DNR AQUATIC"
3203.40662658127|0|"Kittitas"|"DNR AQUATIC"
2868.68419265538|0|"Klickitat"|"DNR AQUATIC"
729.156756480539|0|"Lewis"|"DNR AQUATIC"
310.665714470947|0|"Lincoln"|"DNR AQUATIC"
9338.53451446819|860000|"Mason"|"DNR AQUATIC"
2088.06238763524|0|"Okanogan"|"DNR AQUATIC"
26373.710680908|0|"Pacific"|"DNR AQUATIC"
3100.94217879557|0|"Pend Oreille"|"DNR AQUATIC"
14864.7834770127|910000|"Pierce"|"DNR AQUATIC"
59658.8576077233|0|"San Juan"|"DNR AQUATIC"
19602.9255263308|115950|"Skagit"|"DNR AQUATIC"
1844.63689151107|0|"Skamania"|"DNR AQUATIC"
11864.4695190367|0|"Snohomish"|"DNR AQUATIC"
1263.60149855194|0|"Spokane"|"DNR AQUATIC"
853.472561344844|0|"Stevens"|"DNR AQUATIC"
4645.25943807549|0|"Thurston"|"DNR AQUATIC"
2313.99790708084|0|"Wahkiakum"|"DNR AQUATIC"
1255.27219245481|0|"Walla Walla"|"DNR AQUATIC"
46661.1096646838|0|"Whatcom"|"DNR AQUATIC"
1483.46752022373|0|"Whitman"|"DNR AQUATIC"
525.615670387642|0|"Yakima"|"DNR AQUATIC"
10727.1254795791|614300|"Adams"|"DNR UPLANDS"
2445.75193927957|288250|"Asotin"|"DNR UPLANDS"
9475.4443931726|19726587.62|"Benton"|"DNR UPLANDS"
7704.10032884946|1464000|"Chelan"|"DNR UPLANDS"
33655.1736383997|25712000|"Clallam"|"DNR UPLANDS"
10910.0815512573|6257000|"Clark"|"DNR UPLANDS"
1865.71250693601|425000|"Columbia"|"DNR UPLANDS"
16738.5475084632|107500|"Cowlitz"|"DNR UPLANDS"
20725.5773347795|10000|"Douglas"|"DNR UPLANDS"
6174.4779528228|4622170|"Ferry"|"DNR UPLANDS"
6083.10591153894|17287972|"Franklin"|"DNR UPLANDS"
2187.09787967693|600000|"Garfield"|"DNR UPLANDS"
19389.357085027|7750000|"Grant"|"DNR UPLANDS"
18081.0799404986|40665350|"Grays Harbor"|"DNR UPLANDS"
77.7761645521254|1700000|"Island"|"DNR UPLANDS"
41786.9288240767|44400800|"Jefferson"|"DNR UPLANDS"
23633.7967141196|148780500|"King"|"DNR UPLANDS"
2938.32722659351|21411050|"Kitsap"|"DNR UPLANDS"
41844.5605117626|186423978|"Kittitas"|"DNR UPLANDS"
20070.8727607264|20879500|"Klickitat"|"DNR UPLANDS"
19110.9934704457|53170000|"Lewis"|"DNR UPLANDS"
9336.96884786067|2558100|"Lincoln"|"DNR UPLANDS"
11997.4360874511|28177800|"Mason"|"DNR UPLANDS"
65219.4459064404|23424148|"Okanogan"|"DNR UPLANDS"
17019.0320884914|39194000|"Pacific"|"DNR UPLANDS"
6276.04750538633|0|"Pend Oreille"|"DNR UPLANDS"
4951.47876144794|1230000|"Pierce"|"DNR UPLANDS"
252.548648624417|0|"San Juan"|"DNR UPLANDS"
29668.0980725635|56266900|"Skagit"|"DNR UPLANDS"
15343.408457735|12901000|"Skamania"|"DNR UPLANDS"
33171.1681486429|73001439|"Snohomish"|"DNR UPLANDS"
4872.2633562367|225000|"Spokane"|"DNR UPLANDS"
34202.3646783602|6175270|"Stevens"|"DNR UPLANDS"
12713.7599082948|44455500|"Thurston"|"DNR UPLANDS"
7828.52685058098|667000|"Wahkiakum"|"DNR UPLANDS"
3657.36280433053|0|"Walla Walla"|"DNR UPLANDS"
18824.4566290014|124000|"Whatcom"|"DNR UPLANDS"
6505.93730335491|8356170|"Whitman"|"DNR UPLANDS"
37311.3290866118|92993678|"Yakima"|"DNR UPLANDS"
5978.1963649606|0|"Adams"|"FEDERAL"
13420.6435256382|0|"Asotin"|"FEDERAL"
63533.7007803774|0|"Benton"|"FEDERAL"
313510.282384396|0|"Chelan"|"FEDERAL"
106143.611570189|0|"Clallam"|"FEDERAL"
1496.47127711714|0|"Clark"|"FEDERAL"
30833.9559201848|0|"Columbia"|"FEDERAL"
6770.42170864104|0|"Cowlitz"|"FEDERAL"
11322.1272475002|0|"Douglas"|"FEDERAL"
103333.582019741|0|"Ferry"|"FEDERAL"
11884.8166348531|0|"Franklin"|"FEDERAL"
18507.7755327736|0|"Garfield"|"FEDERAL"
47567.9149561085|0|"Grant"|"FEDERAL"
31036.446170182|0|"Grays Harbor"|"FEDERAL"
1656.80227101171|0|"Island"|"FEDERAL"
144777.561133487|0|"Jefferson"|"FEDERAL"
74612.1607637634|0|"King"|"FEDERAL"
1705.84798580631|0|"Kitsap"|"FEDERAL"
132702.419621285|0|"Kittitas"|"FEDERAL"
8130.86569290031|0|"Klickitat"|"FEDERAL"
94455.4200356063|0|"Lewis"|"FEDERAL"
16014.0384293847|0|"Lincoln"|"FEDERAL"
33732.5564693186|0|"Mason"|"FEDERAL"
333350.630735235|0|"Okanogan"|"FEDERAL"
3209.73681598926|0|"Pacific"|"FEDERAL"
112653.043066265|0|"Pend Oreille"|"FEDERAL"
80857.977054838|0|"Pierce"|"FEDERAL"
