"acres"|"acquisitioncost"|"areaname"|"agency"
37079.8942798729|509000|"19"|"DNR AQUATIC"
2490.45309995917|0|"20"|"DNR AQUATIC"
2715.06279409927|0|"21"|"DNR AQUATIC"
3267.63929470887|0|"22"|"DNR AQUATIC"
15227.9573160073|20000|"23"|"DNR AQUATIC"
193699.964820692|192921|"24"|"DNR AQUATIC"
3.59399286686682|0|"25"|"DNR AQUATIC"
10976.1249904898|910000|"26"|"DNR AQUATIC"
1988.90106756812|0|"27"|"DNR AQUATIC"
4263.78189062698|0|"28"|"DNR AQUATIC"
37.9060574311768|0|"29"|"DNR AQUATIC"
955.403616333142|0|"30"|"DNR AQUATIC"
306.533682231403|0|"31"|"DNR AQUATIC"
1604.82743564725|0|"32"|"DNR AQUATIC"
1198.09167210571|0|"33"|"DNR AQUATIC"
8884.98490591284|13000|"34"|"DNR AQUATIC"
12933.4767782875|860000|"35"|"DNR AQUATIC"
2643.66762655822|0|"36"|"DNR AQUATIC"
879.327511992708|0|"37"|"DNR AQUATIC"
5020.6996211707|0|"38"|"DNR AQUATIC"
2154.52762448065|0|"39"|"DNR AQUATIC"
76972.9970456667|115950|"40"|"DNR AQUATIC"
1543.18821922284|0|"41"|"DNR AQUATIC"
41997.5603792158|0|"42"|"DNR AQUATIC"
323.464164703031|0|"43"|"DNR AQUATIC"
381.639162337566|0|"44"|"DNR AQUATIC"
364.780291127973|0|"45"|"DNR AQUATIC"
953.480321743579|0|"46"|"DNR AQUATIC"
167.981969767365|0|"47"|"DNR AQUATIC"
1093.44641698762|0|"48"|"DNR AQUATIC"
916.6556375463|0|"49"|"DNR AQUATIC"
50.3580320028005|0|"01"|"DNR UPLANDS"
4844.6003796452|1230000|"02"|"DNR UPLANDS"
0.105569339653292|0|"03"|"DNR UPLANDS"
714.559004795496|0|"04"|"DNR UPLANDS"
14036.6333575324|76085500|"05"|"DNR UPLANDS"
590.555432653313|0|"06"|"DNR UPLANDS"
92804.6095932951|24957248|"07"|"DNR UPLANDS"
251.942174114372|0|"08"|"DNR UPLANDS"
29529.4406709766|27176692|"09"|"DNR UPLANDS"
8481.15549095118|4250539|"10"|"DNR UPLANDS"
1.44696042934385|0|"11"|"DNR UPLANDS"
53933.1208541126|1689000|"12"|"DNR UPLANDS"
67503.581434181|196732078|"13"|"DNR UPLANDS"
71497.1905480437|120260678|"14"|"DNR UPLANDS"
4389.93132056256|447000|"15"|"DNR UPLANDS"
14874.0585856863|20151587.62|"16"|"DNR UPLANDS"
38.6320124347609|1488000|"17"|"DNR UPLANDS"
5072.68899494027|4912000|"18"|"DNR UPLANDS"
34828.0099442013|44441500|"19"|"DNR UPLANDS"
35900.3609977068|54647500|"20"|"DNR UPLANDS"
0.509814180097363|0|"21"|"DNR UPLANDS"
156.1140625163|5650000|"22"|"DNR UPLANDS"
208.07158681613|0|"23"|"DNR UPLANDS"
86640.4740616738|80885650|"24"|"DNR UPLANDS"
1.57145021273408|0|"25"|"DNR UPLANDS"
262.926474849302|0|"26"|"DNR UPLANDS"
0.111004990540227|0|"27"|"DNR UPLANDS"
1.73071899368917|0|"29"|"DNR UPLANDS"
5.86140540766554|0|"30"|"DNR UPLANDS"
9124.27621166077|64695000|"31"|"DNR UPLANDS"
11.3684344002296|0|"32"|"DNR UPLANDS"
16.576803726742|8000000|"33"|"DNR UPLANDS"
25076.9826569963|86600350|"35"|"DNR UPLANDS"
0.0304614045879025|0|"36"|"DNR UPLANDS"
0.0412253903435331|0|"37"|"DNR UPLANDS"
2.07510059046105|12900000|"38"|"DNR UPLANDS"
52394.7191659129|128175900|"39"|"DNR UPLANDS"
3906.68295202413|6276000|"40"|"DNR UPLANDS"
10.0022843032251|0|"41"|"DNR UPLANDS"
17493.1162102994|124000|"42"|"DNR UPLANDS"
37.3545776239539|0|"44"|"DNR UPLANDS"
33.9650304115164|0|"45"|"DNR UPLANDS"
46.6543687467052|0|"47"|"DNR UPLANDS"
1.10844088526092|0|"48"|"DNR UPLANDS"
2.10416514569672|0|"49"|"DNR UPLANDS"
0.390918084815544|0|"01"|"FEDERAL"
38027.0657512505|0|"02"|"FEDERAL"
17837.6861405404|0|"05"|"FEDERAL"
874.092839084125|0|"06"|"FEDERAL"
378590.866354925|0|"07"|"FEDERAL"
48009.7035957068|0|"08"|"FEDERAL"
55528.1898208418|0|"09"|"FEDERAL"
1664.1078393509|0|"10"|"FEDERAL"
567838.122984424|0|"12"|"FEDERAL"
184253.834053457|0|"13"|"FEDERAL"
272543.898249021|0|"14"|"FEDERAL"
37057.5457368873|0|"15"|"FEDERAL"
49659.6545944162|0|"16"|"FEDERAL"
1152.80157712097|0|"18"|"FEDERAL"
3803.32045992579|0|"19"|"FEDERAL"
103393.814905793|0|"20"|"FEDERAL"
390.62404117503|0|"22"|"FEDERAL"
1527.72386508253|0|"23"|"FEDERAL"
281956.723275934|0|"24"|"FEDERAL"
140.281354083409|0|"26"|"FEDERAL"
13443.33049309|0|"28"|"FEDERAL"
4.89144943849572|0|"29"|"FEDERAL"
41862.8270337543|0|"31"|"FEDERAL"
