"acres"|"acquisitioncost"|"areaname"|"agency"
447.310377276273|2420615.81|"31"|"HABITAT AND PASSIVE RECREATION"
1603.87460612938|0|"32"|"HABITAT AND PASSIVE RECREATION"
1215.29646133143|46571|"33"|"HABITAT AND PASSIVE RECREATION"
8882.08872939894|13000|"34"|"HABITAT AND PASSIVE RECREATION"
13307.4831575425|12504951.18|"35"|"HABITAT AND PASSIVE RECREATION"
2645.0117503712|0|"36"|"HABITAT AND PASSIVE RECREATION"
879.721279170671|0|"37"|"HABITAT AND PASSIVE RECREATION"
5062.08432530532|0|"38"|"HABITAT AND PASSIVE RECREATION"
3063.49042602492|1756987.2|"39"|"HABITAT AND PASSIVE RECREATION"
2468.21434161489|760099.06|"4"|"HABITAT AND PASSIVE RECREATION"
78133.1708870286|17033621.51|"40"|"HABITAT AND PASSIVE RECREATION"
1593.52468011316|2714386|"41"|"HABITAT AND PASSIVE RECREATION"
42436.2040940478|1332122|"42"|"HABITAT AND PASSIVE RECREATION"
323.410158724341|0|"43"|"HABITAT AND PASSIVE RECREATION"
652.434448862561|3230000|"44"|"HABITAT AND PASSIVE RECREATION"
442.787657330421|0|"45"|"HABITAT AND PASSIVE RECREATION"
953.316398537975|0|"46"|"HABITAT AND PASSIVE RECREATION"
176.380548066492|275000|"47"|"HABITAT AND PASSIVE RECREATION"
1192.3425272175|5203928.15|"48"|"HABITAT AND PASSIVE RECREATION"
1368.46717957626|500000|"49"|"HABITAT AND PASSIVE RECREATION"
1117.76914321717|15529685.08|"5"|"HABITAT AND PASSIVE RECREATION"
1236.79908969433|75608.25|"6"|"HABITAT AND PASSIVE RECREATION"
15835.4135251362|30744220.47|"7"|"HABITAT AND PASSIVE RECREATION"
1918.68984273314|0|"8"|"HABITAT AND PASSIVE RECREATION"
16627.0346542389|21867701|"9"|"HABITAT AND PASSIVE RECREATION"
7.3992387068438|0|"1"|"OTHER PUBLIC"
87.5264238329682|0|"10"|"OTHER PUBLIC"
296.101355994186|717939|"12"|"OTHER PUBLIC"
370.996061107598|0|"13"|"OTHER PUBLIC"
196.066524331612|0|"14"|"OTHER PUBLIC"
0.241490586621465|0|"15"|"OTHER PUBLIC"
27.0442362090296|0|"16"|"OTHER PUBLIC"
7.66531097468359|0|"17"|"OTHER PUBLIC"
1.97106652456631|0|"18"|"OTHER PUBLIC"
40.9329466610277|0|"19"|"OTHER PUBLIC"
29.0467136876894|440000|"2"|"OTHER PUBLIC"
186.705387521916|0|"20"|"OTHER PUBLIC"
7.6831186452233|0|"22"|"OTHER PUBLIC"
100.712491162753|2801000|"24"|"OTHER PUBLIC"
0.420850986118832|0|"26"|"OTHER PUBLIC"
18.9542561097716|0|"28"|"OTHER PUBLIC"
0.0733476682969435|0|"3"|"OTHER PUBLIC"
2.0311086476508|447600|"31"|"OTHER PUBLIC"
127.914270598448|0|"35"|"OTHER PUBLIC"
6.17298666142002|0|"39"|"OTHER PUBLIC"
1.02504800707136|876000|"4"|"OTHER PUBLIC"
3.89963715162126|2500|"40"|"OTHER PUBLIC"
9.19572845362535|25000|"41"|"OTHER PUBLIC"
2.72108527239864|0|"42"|"OTHER PUBLIC"
59.4586150884092|0|"46"|"OTHER PUBLIC"
1.5417607492512|0|"5"|"OTHER PUBLIC"
38.305777681843|0|"7"|"OTHER PUBLIC"
452.213648581029|0|"9"|"OTHER PUBLIC"
1490.76591128878|522700|"10"|"PARKS"
17967.4491201853|36757634|"12"|"PARKS"
53613.5512529785|36958027|"13"|"PARKS"
15419.9654863088|19394663|"14"|"PARKS"
992.532092931501|250|"15"|"PARKS"
3410.00813389159|1182000|"16"|"PARKS"
7.66531097468359|0|"17"|"PARKS"
21.0539333660759|0|"18"|"PARKS"
1863.48475592711|7323136|"19"|"PARKS"
7.65672801441522|440000|"2"|"PARKS"
1773.75085321797|2304000|"20"|"PARKS"
114.452869235406|0|"22"|"PARKS"
567.674585971537|6404800|"24"|"PARKS"
0.300692830689829|0|"26"|"PARKS"
619.437382269757|0|"28"|"PARKS"
1.54564544443738|447600|"31"|"PARKS"
425.388695386846|4224600|"35"|"PARKS"
40.2265479025365|0|"38"|"PARKS"
762.721906789892|250000|"39"|"PARKS"
1.02504800707136|876000|"4"|"PARKS"
259.686384729201|1864000|"40"|"PARKS"
580.745972663781|1345122|"42"|"PARKS"
304.149437826591|3230000|"44"|"PARKS"
77.8892978688383|0|"45"|"PARKS"
453.118956584109|500000|"49"|"PARKS"
5.17369058110699|0|"5"|"PARKS"
9267.1346874054|28576723|"7"|"PARKS"
0.803787331036615|0|"8"|"PARKS"
11355.2210426531|21801846|"9"|"PARKS"
7429.45390996974|0|"1"|"PROPOSED DFW"
61428.9938556109|0|"10"|"PROPOSED DFW"
695252.928740759|0|"12"|"PROPOSED DFW"
610986.681704678|0|"13"|"PROPOSED DFW"
597882.512716047|0|"14"|"PROPOSED DFW"
169128.283190859|0|"15"|"PROPOSED DFW"
26.9237035101309|0|"16"|"PROPOSED DFW"
10.4646075304523|0|"18"|"PROPOSED DFW"
30435.1794416331|0|"19"|"PROPOSED DFW"
16527.4359887253|0|"2"|"PROPOSED DFW"
150024.211573064|0|"20"|"PROPOSED DFW"
7271.22029424937|0|"21"|"PROPOSED DFW"
17028.3625431782|0|"22"|"PROPOSED DFW"
9.81751733651639|0|"23"|"PROPOSED DFW"
57.3895739886355|0|"24"|"PROPOSED DFW"
11.5031213844414|0|"26"|"PROPOSED DFW"
96.4842192099426|0|"28"|"PROPOSED DFW"
4224.29100912678|0|"3"|"PROPOSED DFW"
66.2315696417856|0|"31"|"PROPOSED DFW"
2587.51962890063|0|"32"|"PROPOSED DFW"
29291.5802586495|0|"35"|"PROPOSED DFW"
17331.8536217109|0|"38"|"PROPOSED DFW"
408217.030190148|0|"39"|"PROPOSED DFW"
42197.5120526821|0|"4"|"PROPOSED DFW"
33759.2768639682|0|"40"|"PROPOSED DFW"
179.026542744448|0|"42"|"PROPOSED DFW"
12755.3439359215|0|"44"|"PROPOSED DFW"
1.12859960748688|0|"45"|"PROPOSED DFW"
0.0185122868150502|0|"46"|"PROPOSED DFW"
34.2180464273489|0|"5"|"PROPOSED DFW"
48560.1288276147|0|"6"|"PROPOSED DFW"
627438.909422107|0|"7"|"PROPOSED DFW"
0.792861190709447|0|"8"|"PROPOSED DFW"
163395.10143744|0|"9"|"PROPOSED DFW"
1743.97079744542|0|"1"|"PROPOSED DNR"
8.55335779147484|0|"10"|"PROPOSED DNR"
6202.45311311603|0|"11"|"PROPOSED DNR"
4.09888952906661|0|"12"|"PROPOSED DNR"
139.375633127764|0|"13"|"PROPOSED DNR"
0.510833226806463|0|"19"|"PROPOSED DNR"
16494.0636419684|0|"2"|"PROPOSED DNR"
35673.4526385521|0|"20"|"PROPOSED DNR"
0.0336234877236341|0|"21"|"PROPOSED DNR"
17033.4992372358|0|"22"|"PROPOSED DNR"
37808.1271439839|0|"23"|"PROPOSED DNR"
642249.38885722|0|"24"|"PROPOSED DNR"
12932.8708246632|0|"26"|"PROPOSED DNR"
7.4546049833636|0|"27"|"PROPOSED DNR"
96.4842192099426|0|"28"|"PROPOSED DNR"
